User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time,Watch_Hour_Group,Loyalty_Point_Group,Age_Category
1754,Patricia,6/13/2024,11/20/2024,15.99,309,Romance,5,6,False,760,72,France,Credit Card,French,91,4.8,True,Active,2336,Smart TV,45-54,Afternoon,301-500 ,2000-2999 ,Older Streamers
7089,Richard,3/3/2023,12/11/2024,7.99,367,Romance,1,3,False,522,10,USA,PayPal,Mandarin,70,3.8,False,Active,2344,Desktop,25-34,Morning,301-500 ,2000-2999 ,Adult Streamers
1697,Tiffany,9/21/2023,11/27/2024,7.99,472,Action,5,2,True,76,157,USA,Debit Card,French,6,3.1,True,Active,1351,Laptop,55+,Afternoon,301-500 ,1000-1999 ,Senior Streamers
4768,Thomas,12/4/2023,11/23/2024,15.99,449,Documentary,5,4,False,61,61,Germany,Debit Card,French,88,3.7,True,Active,165,Tablet,45-54,Afternoon,301-500 ,0-999 ,Older Streamers
4205,Daniel,12/14/2023,12/6/2024,15.99,302,Comedy,4,4,True,800,101,USA,Cryptocurrency,English,89,4.3,False,Active,3411,Desktop,55+,Evening,301-500 ,3000-3999 ,Senior Streamers
8844,Ashley,9/24/2024,12/18/2024,7.99,70,Sci-Fi,3,6,True,226,104,USA,Debit Card,German,59,3.3,True,Active,615,Laptop,45-54,Late Night,51-100 ,0-999 ,Older Streamers
1103,Lindsey,5/8/2023,12/2/2024,7.99,157,Sci-Fi,2,1,False,792,141,Canada,Credit Card,Spanish,18,4.2,False,Active,1538,Smartphone,55+,Afternoon,101-200 ,1000-1999 ,Senior Streamers
2180,Yvonne,4/16/2023,11/24/2024,7.99,17,Horror,5,5,False,498,67,UK,PayPal,Mandarin,67,3.0,True,Active,1835,Smart TV,35-44,Late Night,0-50 ,1000-1999 ,Mature Streamers
6607,Gene,1/13/2023,12/2/2024,15.99,173,Drama,1,3,True,950,163,France,Debit Card,French,96,4.9,True,Active,3515,Smart TV,35-44,Late Night,101-200 ,3000-3999 ,Mature Streamers
7949,Phyllis,1/11/2023,11/21/2024,11.99,301,Comedy,5,4,False,906,141,Australia,Credit Card,Hindi,56,4.5,True,Active,1657,Desktop,35-44,Afternoon,301-500 ,1000-1999 ,Mature Streamers
5337,Travis,8/16/2024,11/28/2024,7.99,357,Horror,2,4,True,245,116,France,Cryptocurrency,Mandarin,71,4.2,True,Active,2209,Smartphone,18-24,Late Night,301-500 ,2000-2999 ,Young Streamers
8477,Aaron,7/18/2023,12/2/2024,7.99,48,Drama,4,2,False,33,7,USA,PayPal,German,13,4.8,True,Active,1327,Smart TV,45-54,Morning,0-50 ,1000-1999 ,Older Streamers
7673,Nina,8/18/2023,11/22/2024,7.99,351,Action,4,2,False,70,41,Germany,Cryptocurrency,Spanish,78,3.7,False,Active,4337,Smartphone,55+,Evening,301-500 ,4000-4990 ,Senior Streamers
6113,Stacy,11/6/2023,12/14/2024,11.99,491,Comedy,3,4,True,779,86,UK,Cryptocurrency,Hindi,85,4.7,True,Active,398,Laptop,55+,Evening,301-500 ,0-999 ,Senior Streamers
7457,Madison,4/12/2023,11/29/2024,11.99,164,Sci-Fi,2,1,True,536,150,UK,Debit Card,Mandarin,7,3.2,True,Active,1508,Smartphone,45-54,Morning,101-200 ,1000-1999 ,Older Streamers
6639,Victoria,12/18/2023,12/18/2024,7.99,304,Action,1,6,True,902,20,Germany,PayPal,Mandarin,62,3.9,True,Active,249,Desktop,35-44,Evening,301-500 ,0-999 ,Mature Streamers
5220,Justin,8/13/2023,12/8/2024,7.99,166,Horror,2,3,True,493,168,USA,PayPal,English,55,3.4,True,Active,954,Laptop,18-24,Evening,101-200 ,0-999 ,Young Streamers
6970,Tammy,12/17/2024,12/5/2024,7.99,225,Romance,3,3,True,589,103,Canada,Credit Card,Hindi,93,3.2,True,Active,3313,Smart TV,35-44,Morning,201-300 ,3000-3999 ,Mature Streamers
6705,Joshua,9/28/2024,12/9/2024,7.99,163,Romance,2,6,True,206,132,Germany,Debit Card,Hindi,63,3.5,True,Active,1790,Desktop,35-44,Evening,101-200 ,1000-1999 ,Mature Streamers
2477,Sara,3/13/2023,11/26/2024,15.99,419,Sci-Fi,2,6,True,752,21,USA,Debit Card,Hindi,94,3.9,False,Active,2864,Desktop,35-44,Afternoon,301-500 ,2000-2999 ,Mature Streamers
6236,Benjamin,2/26/2023,11/22/2024,11.99,293,Action,2,3,False,514,68,India,Credit Card,Mandarin,4,4.7,False,Active,1872,Tablet,25-34,Late Night,201-300 ,1000-1999 ,Adult Streamers
4079,Kristen,1/16/2023,12/15/2024,7.99,171,Horror,3,6,True,858,58,Germany,Debit Card,German,21,4.5,True,Active,2521,Smartphone,45-54,Afternoon,101-200 ,2000-2999 ,Older Streamers
7927,Erika,1/11/2023,11/20/2024,7.99,438,Documentary,4,3,False,970,59,Germany,Credit Card,Spanish,78,4.6,True,Active,4426,Tablet,55+,Late Night,301-500 ,4000-4990 ,Senior Streamers
5059,Robert,9/3/2024,11/27/2024,11.99,247,Comedy,4,4,False,510,87,Australia,Debit Card,Mandarin,99,3.5,False,Active,3100,Smart TV,45-54,Afternoon,201-300 ,3000-3999 ,Older Streamers
4210,Paul,11/29/2023,11/26/2024,11.99,85,Horror,1,2,False,770,132,UK,Debit Card,Spanish,99,4.4,False,Active,4273,Tablet,35-44,Morning,51-100 ,4000-4990 ,Mature Streamers
5054,Robert,1/11/2023,11/30/2024,11.99,203,Documentary,5,2,False,903,19,Canada,Credit Card,Hindi,76,4.6,False,Active,1254,Laptop,45-54,Morning,201-300 ,1000-1999 ,Older Streamers
5836,Bianca,8/8/2024,11/21/2024,15.99,219,Sci-Fi,1,5,True,347,55,France,Cryptocurrency,Mandarin,64,4.6,True,Active,4817,Smart TV,35-44,Evening,201-300 ,4000-4990 ,Mature Streamers
8612,Joseph,2/22/2024,12/18/2024,7.99,285,Comedy,5,5,False,600,109,Germany,Cryptocurrency,Mandarin,76,4.0,False,Active,2330,Smartphone,25-34,Morning,201-300 ,2000-2999 ,Adult Streamers
7445,Lauren,11/19/2023,11/23/2024,15.99,115,Horror,2,6,True,583,127,USA,Credit Card,English,0,3.6,False,Active,244,Desktop,35-44,Late Night,101-200 ,0-999 ,Mature Streamers
6135,Carol,10/10/2024,11/21/2024,7.99,322,Drama,1,5,True,446,114,Australia,Credit Card,English,84,4.5,True,Active,1539,Tablet,25-34,Late Night,301-500 ,1000-1999 ,Adult Streamers
3168,Alicia,4/7/2024,11/21/2024,7.99,348,Action,2,2,True,797,81,Australia,PayPal,Spanish,12,5.0,True,Active,2657,Smart TV,45-54,Morning,301-500 ,2000-2999 ,Older Streamers
2981,Laura,5/7/2024,12/3/2024,11.99,482,Sci-Fi,5,2,True,665,96,France,Debit Card,Spanish,24,4.7,True,Active,4851,Smartphone,18-24,Afternoon,301-500 ,4000-4990 ,Young Streamers
7739,Ryan,3/12/2023,12/11/2024,7.99,384,Sci-Fi,4,3,True,188,140,France,Cryptocurrency,French,78,3.9,False,Active,2341,Smartphone,25-34,Afternoon,301-500 ,2000-2999 ,Adult Streamers
5905,Brian,3/6/2024,12/9/2024,15.99,178,Comedy,5,5,False,489,6,India,PayPal,Spanish,72,4.5,False,Active,3356,Tablet,55+,Late Night,101-200 ,3000-3999 ,Senior Streamers
1443,Sandra,6/21/2023,12/17/2024,11.99,91,Drama,1,2,False,377,14,USA,Credit Card,German,53,4.6,False,Active,228,Tablet,55+,Late Night,51-100 ,0-999 ,Senior Streamers
6181,Krista,12/1/2024,12/5/2024,11.99,175,Horror,4,3,True,424,125,UK,Credit Card,French,13,4.7,True,Active,2821,Smart TV,35-44,Evening,101-200 ,2000-2999 ,Mature Streamers
8406,Jeremiah,11/19/2023,12/14/2024,11.99,187,Action,5,5,True,491,197,UK,PayPal,French,54,3.3,True,Active,4380,Smartphone,35-44,Late Night,101-200 ,4000-4990 ,Mature Streamers
5389,Leon,5/27/2024,11/29/2024,11.99,352,Drama,4,1,False,521,128,Germany,Cryptocurrency,English,59,4.6,True,Active,2131,Desktop,45-54,Afternoon,301-500 ,2000-2999 ,Older Streamers
4586,Tracey,10/22/2023,12/1/2024,7.99,448,Action,3,4,True,506,193,Germany,Debit Card,Spanish,79,4.3,False,Active,3589,Smart TV,25-34,Late Night,301-500 ,3000-3999 ,Adult Streamers
4020,Edward,3/20/2024,12/2/2024,15.99,81,Sci-Fi,1,6,False,390,43,UK,Debit Card,Mandarin,33,4.0,False,Active,4162,Desktop,45-54,Afternoon,51-100 ,4000-4990 ,Older Streamers
1635,Larry,12/22/2023,12/5/2024,15.99,321,Sci-Fi,1,5,True,276,182,Australia,Cryptocurrency,Mandarin,52,4.9,True,Active,1013,Smart TV,35-44,Afternoon,301-500 ,1000-1999 ,Mature Streamers
9257,Jonathan,6/5/2024,11/29/2024,7.99,114,Horror,1,1,True,896,9,Australia,Debit Card,Mandarin,60,3.2,False,Active,2731,Desktop,18-24,Morning,101-200 ,2000-2999 ,Young Streamers
6380,Jennifer,4/4/2023,12/14/2024,7.99,493,Drama,5,2,True,29,82,India,Cryptocurrency,Hindi,64,3.4,False,Active,833,Smartphone,18-24,Evening,301-500 ,0-999 ,Young Streamers
6385,Travis,7/19/2023,11/28/2024,11.99,475,Documentary,1,5,False,523,30,Germany,Cryptocurrency,German,2,4.8,False,Active,2428,Smartphone,18-24,Late Night,301-500 ,2000-2999 ,Young Streamers
6858,Michelle,12/23/2023,12/12/2024,11.99,287,Documentary,1,2,False,918,82,India,Debit Card,German,81,3.2,False,Active,4555,Smart TV,55+,Afternoon,201-300 ,4000-4990 ,Senior Streamers
8875,Larry,3/28/2023,12/17/2024,15.99,138,Action,5,2,False,40,166,UK,Cryptocurrency,French,83,4.2,False,Active,4777,Tablet,25-34,Morning,101-200 ,4000-4990 ,Adult Streamers
3334,Kenneth,4/7/2024,12/5/2024,15.99,198,Action,3,1,True,614,69,France,PayPal,Spanish,27,3.6,True,Active,459,Smartphone,25-34,Late Night,101-200 ,0-999 ,Adult Streamers
5850,Joshua,8/7/2023,12/11/2024,15.99,164,Action,2,1,False,833,89,France,Cryptocurrency,Spanish,32,4.9,False,Active,2644,Smart TV,18-24,Evening,101-200 ,2000-2999 ,Young Streamers
8593,James,7/23/2024,12/10/2024,15.99,65,Horror,4,3,False,238,39,France,Cryptocurrency,German,23,4.7,False,Active,2678,Smart TV,45-54,Evening,51-100 ,2000-2999 ,Older Streamers
6278,Richard,6/18/2023,11/25/2024,7.99,388,Drama,1,6,True,861,59,USA,Debit Card,Hindi,42,4.4,False,Active,1129,Laptop,45-54,Morning,301-500 ,1000-1999 ,Older Streamers
1388,Michael,1/19/2024,12/10/2024,15.99,412,Romance,3,3,True,999,127,USA,Cryptocurrency,Hindi,4,4.0,False,Active,1258,Desktop,18-24,Late Night,301-500 ,1000-1999 ,Young Streamers
2521,Jessica,4/30/2024,11/27/2024,15.99,267,Action,4,4,False,118,6,USA,Cryptocurrency,English,57,5.0,False,Active,3213,Smartphone,55+,Evening,201-300 ,3000-3999 ,Senior Streamers
1269,Helen,1/9/2023,11/29/2024,15.99,29,Action,3,2,False,404,177,USA,Cryptocurrency,Spanish,81,4.4,False,Active,4127,Tablet,18-24,Evening,0-50 ,4000-4990 ,Young Streamers
9959,Dustin,9/11/2024,12/10/2024,15.99,454,Action,5,6,True,938,75,Germany,Debit Card,German,51,3.1,False,Active,1961,Smart TV,25-34,Afternoon,301-500 ,1000-1999 ,Adult Streamers
7549,Jeremiah,5/30/2024,11/28/2024,15.99,119,Romance,1,5,True,112,181,France,Credit Card,German,47,3.2,True,Active,1708,Desktop,18-24,Afternoon,101-200 ,1000-1999 ,Young Streamers
4747,John,2/10/2024,12/9/2024,11.99,311,Action,5,1,True,430,188,UK,Credit Card,French,78,4.4,True,Active,2288,Smart TV,55+,Morning,301-500 ,2000-2999 ,Senior Streamers
8320,Heather,1/2/2024,12/9/2024,15.99,122,Comedy,2,2,False,626,69,USA,PayPal,Mandarin,17,4.2,True,Active,4570,Laptop,35-44,Morning,101-200 ,4000-4990 ,Mature Streamers
1333,Mark,4/16/2024,11/19/2024,15.99,300,Sci-Fi,5,4,True,819,143,Canada,Credit Card,German,23,5.0,False,Active,2547,Desktop,45-54,Evening,201-300 ,2000-2999 ,Older Streamers
5254,Thomas,9/11/2024,11/30/2024,15.99,59,Romance,4,3,False,718,3,Canada,Debit Card,German,43,4.2,True,Active,4655,Desktop,18-24,Late Night,51-100 ,4000-4990 ,Young Streamers
6842,Cody,6/22/2023,12/8/2024,15.99,34,Drama,1,4,True,109,174,Canada,Debit Card,Hindi,74,4.4,True,Active,1656,Tablet,55+,Late Night,0-50 ,1000-1999 ,Senior Streamers
9333,Jonathon,12/17/2023,12/17/2024,11.99,23,Comedy,2,1,False,544,25,India,Cryptocurrency,German,47,3.6,False,Active,2761,Laptop,25-34,Evening,0-50 ,2000-2999 ,Adult Streamers
9122,Kyle,8/3/2024,12/11/2024,15.99,168,Action,3,2,True,25,171,France,PayPal,Hindi,79,4.0,False,Active,773,Desktop,25-34,Evening,101-200 ,0-999 ,Adult Streamers
6221,Jessica,11/16/2024,11/25/2024,11.99,306,Action,5,1,True,513,70,USA,Credit Card,Spanish,86,3.7,False,Active,1652,Desktop,18-24,Late Night,301-500 ,1000-1999 ,Young Streamers
9957,Richard,11/8/2023,12/13/2024,15.99,433,Documentary,2,6,True,1000,48,France,Debit Card,Spanish,92,3.7,False,Active,1037,Tablet,55+,Late Night,301-500 ,1000-1999 ,Senior Streamers
4680,Alexandria,12/16/2024,12/11/2024,11.99,221,Romance,5,5,True,749,66,USA,Cryptocurrency,German,37,3.3,True,Active,4505,Smart TV,35-44,Afternoon,201-300 ,4000-4990 ,Mature Streamers
5974,Spencer,10/20/2024,11/23/2024,15.99,236,Documentary,3,5,True,600,199,UK,Cryptocurrency,German,56,3.7,False,Active,3648,Tablet,18-24,Evening,201-300 ,3000-3999 ,Young Streamers
6938,Diana,5/5/2024,12/12/2024,11.99,75,Action,4,6,False,897,59,Germany,Credit Card,Hindi,11,3.4,False,Active,4015,Desktop,18-24,Afternoon,51-100 ,4000-4990 ,Young Streamers
1175,Todd,3/12/2024,11/21/2024,15.99,325,Comedy,3,6,True,412,117,Germany,Credit Card,Hindi,48,4.0,True,Active,2050,Tablet,25-34,Afternoon,301-500 ,2000-2999 ,Adult Streamers
1260,Harold,3/12/2024,12/3/2024,7.99,217,Documentary,5,2,False,669,155,Germany,Debit Card,Mandarin,40,4.8,True,Active,2390,Tablet,35-44,Late Night,201-300 ,2000-2999 ,Mature Streamers
4645,Stephanie,5/30/2023,12/14/2024,7.99,178,Action,4,5,True,323,130,Germany,Cryptocurrency,French,29,3.0,True,Active,3079,Desktop,35-44,Afternoon,101-200 ,3000-3999 ,Mature Streamers
1637,Kimberly,4/5/2024,11/19/2024,15.99,74,Sci-Fi,4,3,True,646,38,UK,Cryptocurrency,Hindi,37,4.1,False,Active,4111,Tablet,45-54,Late Night,51-100 ,4000-4990 ,Older Streamers
7960,Pamela,1/9/2023,11/22/2024,15.99,373,Comedy,1,3,False,507,130,Canada,Credit Card,English,41,3.3,True,Active,3221,Smartphone,18-24,Morning,301-500 ,3000-3999 ,Young Streamers
9693,Gregg,3/28/2024,11/30/2024,15.99,64,Comedy,5,1,False,881,15,UK,PayPal,Mandarin,22,3.6,False,Active,2461,Tablet,18-24,Afternoon,51-100 ,2000-2999 ,Young Streamers
8743,Katherine,1/30/2024,11/25/2024,11.99,129,Action,3,5,True,594,127,India,PayPal,German,79,3.9,False,Active,2858,Smartphone,45-54,Morning,101-200 ,2000-2999 ,Older Streamers
3379,Grant,9/8/2023,12/12/2024,15.99,297,Sci-Fi,3,1,True,667,75,India,PayPal,German,89,4.5,False,Active,4076,Tablet,55+,Afternoon,201-300 ,4000-4990 ,Senior Streamers
7696,John,11/7/2023,11/30/2024,15.99,235,Action,2,5,False,709,151,UK,Debit Card,German,72,3.7,False,Active,2163,Laptop,45-54,Afternoon,201-300 ,2000-2999 ,Older Streamers
8552,Amber,11/22/2023,11/27/2024,15.99,390,Action,2,4,False,537,101,UK,Debit Card,Spanish,64,3.0,True,Active,3726,Desktop,55+,Morning,301-500 ,3000-3999 ,Senior Streamers
5065,Daniel,2/24/2023,11/30/2024,11.99,362,Romance,2,6,True,490,22,UK,Cryptocurrency,German,62,4.7,True,Active,47,Desktop,55+,Afternoon,301-500 ,0-999 ,Senior Streamers
6878,Mary,4/26/2024,11/27/2024,7.99,136,Sci-Fi,5,5,True,20,18,Canada,Debit Card,Hindi,7,4.4,True,Active,4742,Tablet,35-44,Late Night,101-200 ,4000-4990 ,Mature Streamers
5681,Ryan,5/8/2024,12/8/2024,11.99,159,Romance,4,6,True,824,31,India,Cryptocurrency,English,13,3.3,False,Active,2910,Desktop,18-24,Morning,101-200 ,2000-2999 ,Young Streamers
4448,David,3/23/2024,12/16/2024,11.99,99,Sci-Fi,4,2,False,319,187,Australia,Credit Card,English,58,3.6,False,Active,1180,Tablet,35-44,Morning,51-100 ,1000-1999 ,Mature Streamers
5795,John,11/25/2023,12/13/2024,11.99,157,Action,4,2,False,754,23,Germany,Debit Card,Spanish,43,4.4,False,Active,1965,Laptop,25-34,Morning,101-200 ,1000-1999 ,Adult Streamers
5320,Katherine,9/28/2023,12/9/2024,11.99,123,Documentary,1,6,False,718,25,USA,PayPal,German,73,4.4,False,Active,3179,Smart TV,25-34,Morning,101-200 ,3000-3999 ,Adult Streamers
